a9      -0.392224   -48.1798     -52.2422        .          0.0647179
a91       .         -17.2741      -5.86871    -73.6276       .
a92       .            .         -84.949      -54.1134       .
a94    -80.4063     -98.7158        .            .           .
a95       .         -26.6357        .         -92.5655       .
a97       .            .            .            .        -79.5619
a98       .          -5.51238       .            .        -51.6713
a99       .            .         -39.7411     -35.7464       .

:         b155         b156         b157        b158         b159       :=
a10    -81.1903        .            .            .          8.6838
a100      .         -32.6658       1.12948       .          9.48208
a101   -13.1049     -66.2557     -27.1684        .           .
a102      .         -66.0154        .            .           .
a103      .            .         -94.8392     -17.6043    -91.5674
a104   -32.7638      -1.7351        .            .           .
a105      .            .         -64.1105     -89.7937       .
